Datum,Name Haltestelle,Kundengewichtete Ankunftspünktlichkeit,Kundengewichtete Ankunftspünktlichkeit Fernverkehr,Kundengewichtete Ankunftspünktlichkeit Regionalverkehr,Kundengewichtete Anschlüsse,key
2018-05-11,Visp,97.6560332736,96.8819695172,99.3911929317,100,2018-05-11 00:00:00-VI
2018-05-10,Visp,92.1792172949,92.9626412213,88.3046800706,99.0870923648,2018-05-10 00:00:00-VI
2018-05-09,Visp,88.8671197938,84.834708016,97.8006645201,99.239159054,2018-05-09 00:00:00-VI
2018-05-08,Visp,94.8266188161,95.1685244567,94.0668298849,97.1848803248,2018-05-08 00:00:00-VI
2018-05-07,Visp,83.2627747807,80.2417621618,90.7510437851,92.0229352491,2018-05-07 00:00:00-VI
2018-05-06,Visp,94.6649017273,93.5843946779,100,100,2018-05-06 00:00:00-VI
2018-05-05,Visp,97.3682596504,98.8679381139,90.3486878661,100,2018-05-05 00:00:00-VI
2018-05-04,Visp,87.3009178809,87.380751727,87.1235094532,95.5500376809,2018-05-04 00:00:00-VI
2018-05-03,Visp,91.5269286036,89.8581524457,95.2353133229,99.5882353757,2018-05-03 00:00:00-VI
2018-05-02,Visp,92.087009408,91.2373187774,93.975207376,95.6811564993,2018-05-02 00:00:00-VI
2018-05-01,Visp,90.6454557744,88.8135590809,94.7163299138,97.9749773866,2018-05-01 00:00:00-VI
2018-04-30,Visp,94.9405825878,94.7312431353,95.4074209161,99.5882715402,2018-04-30 00:00:00-VI
2018-04-29,Visp,91.0926367132,91.7264499341,87.9698596339,96.3017918559,2018-04-29 00:00:00-VI
2018-04-28,Visp,88.640122678,87.0079548828,96.6636232386,100,2018-04-28 00:00:00-VI
2018-04-27,Visp,86.1736548991,85.9757474267,86.6157511787,93.228049378,2018-04-27 00:00:00-VI
2018-04-26,Visp,91.3205507629,91.7407612682,90.3867513378,99.5905510942,2018-04-26 00:00:00-VI
2018-04-25,Visp,93.2686035075,92.5353053632,94.8981519764,99.5882523167,2018-04-25 00:00:00-VI
2018-04-24,Visp,88.0029509185,88.0397190227,87.9212441688,96.9753362377,2018-04-24 00:00:00-VI
2018-04-23,Visp,93.8653721245,92.7704664243,96.3070711962,100,2018-04-23 00:00:00-VI
2018-04-22,Visp,88.9719196839,87.8857379011,94.3815779237,100,2018-04-22 00:00:00-VI
2018-04-21,Visp,88.9153802497,90.0894484008,83.1438312112,97.1693875425,2018-04-21 00:00:00-VI
2018-04-20,Visp,89.9537473672,86.537749969,97.4125118975,96.5967919322,2018-04-20 00:00:00-VI
2018-04-19,Visp,87.8397703185,86.0888354976,91.6524700527,97.6901915822,2018-04-19 00:00:00-VI
2018-04-18,Visp,91.8909848065,91.2830312987,93.2419901452,99.2142755824,2018-04-18 00:00:00-VI
2018-04-17,Visp,88.0692410904,92.8242369566,77.5026028224,99.5882353757,2018-04-17 00:00:00-VI
2018-04-16,Visp,88.0225808312,88.9373871162,85.9825132196,100,2018-04-16 00:00:00-VI
2018-04-15,Visp,96.4740691378,97.7496813165,94.2097600551,100,2018-04-15 00:00:00-VI
2018-04-14,Visp,87.4221363894,84.8715960962,91.8540323923,100,2018-04-14 00:00:00-VI
2018-04-13,Visp,87.1163340069,85.3724500934,90.8674658411,98.2246091261,2018-04-13 00:00:00-VI
2018-04-12,Visp,89.5510178094,86.4486222543,96.5586818252,100,2018-04-12 00:00:00-VI
2018-04-11,Visp,92.8730882141,92.5980728116,93.4942906061,95.2103410414,2018-04-11 00:00:00-VI
2018-04-10,Visp,88.0583342711,86.9506596339,90.5603400787,99.5850005684,2018-04-10 00:00:00-VI
2018-04-09,Visp,89.5725556832,87.2313514758,94.906629673,100,2018-04-09 00:00:00-VI
2018-04-08,Visp,83.5893950386,83.9444964452,81.9273386012,100,2018-04-08 00:00:00-VI
2018-04-07,Visp,80.5513409848,78.8789833854,88.3899216055,92.5701972706,2018-04-07 00:00:00-VI
2018-04-06,Visp,82.7193641639,79.7162765333,89.3928877477,94.9476335846,2018-04-06 00:00:00-VI
2018-04-05,Visp,93.1999090289,94.3816999081,90.57371185,99.5882353757,2018-04-05 00:00:00-VI
2018-04-04,Visp,82.5639919735,77.7854222236,93.1830165545,90.0239626858,2018-04-04 00:00:00-VI
2018-04-03,Visp,92.8490477679,92.4401865641,93.7768868596,96.4632714924,2018-04-03 00:00:00-VI
2018-04-02,Visp,96.1045417248,96.3980998585,94.6589759833,97.7862310571,2018-04-02 00:00:00-VI
2018-04-01,Visp,95.529889097,94.6221192665,100,99.0789172197,2018-04-01 00:00:00-VI
2018-03-31,Visp,87.4461969741,86.6145888741,91.5462941037,91.0418418319,2018-03-31 00:00:00-VI
2018-03-30,Visp,90.7839971246,92.6686838993,80.016667769,98.2724804064,2018-03-30 00:00:00-VI
2018-03-29,Visp,76.7566463213,77.6187749,74.8466568061,89.1285343379,2018-03-29 00:00:00-VI
2018-03-28,Visp,56.0939712742,55.235517103,58.6396967595,88.8945273018,2018-03-28 00:00:00-VI
2018-03-27,Visp,88.6395033978,88.9430482461,87.9649605169,98.1333690055,2018-03-27 00:00:00-VI
2018-03-26,Visp,92.9804245117,90.0449796991,99.4000759338,99.577526717,2018-03-26 00:00:00-VI
2018-03-25,Visp,98.2593816933,98.105108843,98.9830960557,100,2018-03-25 00:00:00-VI
2018-03-24,Visp,91.8964777524,91.4301588436,94.0821815532,100,2018-03-24 00:00:00-VI
2018-03-23,Visp,93.6474782151,94.923066032,90.7718303805,98.1720841019,2018-03-23 00:00:00-VI
2018-03-22,Visp,89.0753149688,92.4842923239,81.2479886039,99.5882353757,2018-03-22 00:00:00-VI
2018-03-21,Visp,76.767134795,77.0479031649,76.1432062186,93.5174621943,2018-03-21 00:00:00-VI
2018-03-20,Visp,87.9610718203,89.1251868522,85.374154231,99.5882353757,2018-03-20 00:00:00-VI
2018-03-19,Visp,90.8477400065,88.7928323983,95.4302953793,95.741264693,2018-03-19 00:00:00-VI
2018-03-18,Visp,89.378029502,88.1647208061,95.3775881039,99.0917561899,2018-03-18 00:00:00-VI
2018-03-17,Visp,78.3739152248,80.6207937469,67.2861467052,96.5750127577,2018-03-17 00:00:00-VI
2018-03-16,Visp,82.0707165497,81.0775486856,84.2777547645,93.1498081452,2018-03-16 00:00:00-VI
2018-03-15,Visp,91.0251890386,91.4667707323,90.0438981702,99.2652626924,2018-03-15 00:00:00-VI
2018-03-14,Visp,82.9871499618,82.0571772927,85.0537521354,95.8087388922,2018-03-14 00:00:00-VI
2018-03-13,Visp,87.9773247393,87.6482889929,88.7132768842,97.8185028203,2018-03-13 00:00:00-VI
2018-03-12,Visp,86.0760707387,89.1098235171,79.3106375687,95.8878926316,2018-03-12 00:00:00-VI
2018-03-11,Visp,94.5461486346,93.6488514755,98.9830960557,99.0917561899,2018-03-11 00:00:00-VI
2018-03-10,Visp,92.934542756,96.4891333671,75.3333903039,100,2018-03-10 00:00:00-VI
2018-03-09,Visp,80.2468767924,79.5295991774,81.8487576957,91.8210570986,2018-03-09 00:00:00-VI
2018-03-08,Visp,82.819437299,81.7189046355,85.2650609934,93.1255580459,2018-03-08 00:00:00-VI
2018-03-07,Visp,86.3671501347,87.5533659486,83.7722228063,97.6850276233,2018-03-07 00:00:00-VI
2018-03-06,Visp,87.1610732055,85.8432829836,90.0835828116,97.1420308927,2018-03-06 00:00:00-VI
2018-03-05,Visp,91.5697873209,90.0942830918,94.8602417461,97.571192244,2018-03-05 00:00:00-VI
2018-03-04,Visp,91.1018451079,90.7901828478,92.6429500217,100,2018-03-04 00:00:00-VI
2018-03-03,Visp,80.1553242958,77.3738599505,94.0842680786,96.6335379027,2018-03-03 00:00:00-VI
2018-03-02,Visp,61.5816431986,59.659406418,66.1469196945,86.8638675336,2018-03-02 00:00:00-VI
2018-03-01,Visp,47.3810935721,40.296510792,63.0009494274,66.3802431913,2018-03-01 00:00:00-VI
2018-02-28,Visp,84.40978808,82.6043401638,88.4218872656,92.5631187704,2018-02-28 00:00:00-VI
2018-02-27,Visp,74.9113113487,75.2051371464,74.2392715341,90.8800199779,2018-02-27 00:00:00-VI
2018-02-26,Visp,93.9714473956,93.785098128,94.385616286,99.5871365717,2018-02-26 00:00:00-VI
2018-02-25,Visp,92.1939988005,91.7249420917,94.5133864568,99.0917561899,2018-02-25 00:00:00-VI
2018-02-24,Visp,90.5185357639,90.3298222801,91.4454184414,99.0075050598,2018-02-24 00:00:00-VI
2018-02-23,Visp,92.6095903571,93.7481996007,90.06610423,100,2018-02-23 00:00:00-VI
2018-02-22,Visp,96.7528064825,97.426539404,95.2561042805,100,2018-02-22 00:00:00-VI
2018-02-21,Visp,83.9110065113,82.2410540481,87.7682523998,95.4036734862,2018-02-21 00:00:00-VI
2018-02-20,Visp,86.9972637517,89.5922016217,81.2307456365,92.7901450246,2018-02-20 00:00:00-VI
2018-02-19,Visp,97.0664105459,96.9204940878,97.3906604589,100,2018-02-19 00:00:00-VI
2018-02-18,Visp,97.9839463502,97.7511836763,99.1349092566,100,2018-02-18 00:00:00-VI
2018-02-17,Visp,76.3157794549,71.9710628836,98.837039583,96.0153098037,2018-02-17 00:00:00-VI
2018-02-16,Visp,83.2367056355,82.9729603061,83.8194837514,95.0133944149,2018-02-16 00:00:00-VI
2018-02-15,Visp,65.1216673689,58.5551072448,79.9724528102,91.9816361748,2018-02-15 00:00:00-VI
2018-02-14,Visp,89.2785874537,90.9015400374,85.7490238922,96.9006393068,2018-02-14 00:00:00-VI
2018-02-13,Visp,88.5880806738,90.4429169782,84.466229714,98.5428179113,2018-02-13 00:00:00-VI
2018-02-12,Visp,94.4453948981,95.047740773,93.102130941,99.5882715402,2018-02-12 00:00:00-VI
2018-02-11,Visp,93.9992866042,92.8987515716,99.4412029474,96.930697191,2018-02-11 00:00:00-VI
2018-02-10,Visp,90.4059442132,90.1440611271,91.6810967135,100,2018-02-10 00:00:00-VI
2018-02-09,Visp,84.5562983276,84.8568576502,83.8854574741,98.6081464604,2018-02-09 00:00:00-VI
2018-02-08,Visp,92.7733644097,90.1601909652,98.5785467358,99.5882353757,2018-02-08 00:00:00-VI
2018-02-07,Visp,89.1467463895,87.4370584304,92.9448296525,97.8604577122,2018-02-07 00:00:00-VI
2018-02-06,Visp,91.6374376734,89.3226844133,96.7627767549,99.579458778,2018-02-06 00:00:00-VI
2018-02-05,Visp,93.5169144284,93.8565893667,92.7621582488,99.5905868531,2018-02-05 00:00:00-VI
2018-02-04,Visp,96.5743913328,96.8214589616,95.3526934062,100,2018-02-04 00:00:00-VI
2018-02-03,Visp,87.3808429429,86.4033954448,92.0512555265,98.943235214,2018-02-03 00:00:00-VI
2018-02-02,Visp,79.211431209,74.3587500096,90.216305183,86.9974192798,2018-02-02 00:00:00-VI
2018-02-01,Visp,90.715548416,91.4368559278,89.1047476903,99.8328419845,2018-02-01 00:00:00-VI
2018-01-31,Visp,88.217767383,86.9945903167,90.9350634361,94.3630192031,2018-01-31 00:00:00-VI
2018-01-30,Visp,84.0219555769,79.5943451361,94.0468424537,91.9324597185,2018-01-30 00:00:00-VI
2018-01-29,Visp,92.2058157208,91.2769256445,94.2227438194,99.5706306961,2018-01-29 00:00:00-VI
2018-01-28,Visp,86.9956984771,85.9510113335,92.432746048,98.3715650791,2018-01-28 00:00:00-VI
2018-01-27,Visp,88.5001692769,86.4467513641,98.6680129713,99.0255332879,2018-01-27 00:00:00-VI
2018-01-26,Visp,91.9147329696,95.575783879,83.739086715,100,2018-01-26 00:00:00-VI
2018-01-25,Visp,76.5738865052,77.644184185,74.254915703,95.5206309171,2018-01-25 00:00:00-VI
2018-01-24,Visp,87.6954768737,86.9054134554,89.4783968289,99.5882523167,2018-01-24 00:00:00-VI
2018-01-23,Visp,88.3580580426,85.5302535882,94.9623020358,97.4477982777,2018-01-23 00:00:00-VI
2018-01-22,Visp,75.6924867006,71.8459981281,84.2397038445,93.2349305399,2018-01-22 00:00:00-VI
2018-01-21,Visp,88.8197262175,88.3092837168,91.343757988,100,2018-01-21 00:00:00-VI
2018-01-20,Visp,94.0136449237,94.3745747948,92.2264400437,98.7809187404,2018-01-20 00:00:00-VI
2018-01-19,Visp,87.7872723629,87.834602884,87.6833637424,93.9190082125,2018-01-19 00:00:00-VI
2018-01-18,Visp,82.4183426642,80.5901332212,86.4649297353,99.5710525226,2018-01-18 00:00:00-VI
2018-01-17,Visp,86.7408534573,84.8641671999,90.9099245597,97.975776988,2018-01-17 00:00:00-VI
2018-01-16,Visp,82.9088077016,78.1450784593,93.4683190867,96.8682174837,2018-01-16 00:00:00-VI
2018-01-15,Visp,93.6355317052,95.2851628168,89.9700588212,99.5882715402,2018-01-15 00:00:00-VI
2018-01-14,Visp,92.1016835843,92.7486147178,88.9027439736,98.7353303065,2018-01-14 00:00:00-VI
2018-01-13,Visp,92.599204618,92.5040006272,93.0634577241,95.8383533689,2018-01-13 00:00:00-VI
2018-01-12,Visp,85.7272143464,85.0980393552,87.1249324096,99.6226284208,2018-01-12 00:00:00-VI
2018-01-11,Visp,87.0320376679,83.8117307784,94.3126799136,94.3680169049,2018-01-11 00:00:00-VI
2018-01-10,Visp,81.7865512506,81.6853200628,82.0126719461,92.0701076392,2018-01-10 00:00:00-VI
2018-01-09,Visp,85.9303107434,85.0946069892,87.7965774764,96.146914282,2018-01-09 00:00:00-VI
2018-01-08,Visp,92.1349262895,93.0512380939,90.0973137483,99.5818345197,2018-01-08 00:00:00-VI
2018-01-07,Visp,96.8678632374,96.9083944931,96.667444626,99.8878052742,2018-01-07 00:00:00-VI
2018-01-06,Visp,95.4208343535,94.7614717982,98.6857787953,97.9569863826,2018-01-06 00:00:00-VI
2018-01-05,Visp,92.2924129828,91.3804235257,94.3498733229,98.0558836817,2018-01-05 00:00:00-VI
2018-01-04,Visp,82.7771527072,80.7735133331,87.3432464614,94.2039516679,2018-01-04 00:00:00-VI
2018-01-03,Visp,73.1534522634,68.6684344285,83.1331097243,84.8406302158,2018-01-03 00:00:00-VI
2018-01-02,Visp,97.7167750531,97.8938473802,96.8448193467,100,2018-01-02 00:00:00-VI
2018-01-01,Visp,91.0969422307,91.8632815356,87.3232643172,97.5715050747,2018-01-01 00:00:00-VI
2019-08-04,Wetzikon,97.3238351517,,97.3238351517,,2019-08-04 00:00:00-WZ
2019-08-03,Wetzikon,98.6950550513,,98.6950550513,100,2019-08-03 00:00:00-WZ
2019-08-02,Wetzikon,100,,100,99.5086896591,2019-08-02 00:00:00-WZ
2019-08-01,Wetzikon,98.807136427,,98.807136427,99.6503058065,2019-08-01 00:00:00-WZ
2019-07-31,Wetzikon,97.3778417313,,97.3778417313,98.3099185854,2019-07-31 00:00:00-WZ
2019-07-30,Wetzikon,99.7770183271,,99.7770183271,98.3774262844,2019-07-30 00:00:00-WZ
2019-07-29,Wetzikon,89.2650562235,,89.2650562235,95.4668445748,2019-07-29 00:00:00-WZ
2019-07-28,Wetzikon,99.2965520968,,99.2965520968,99.4582657813,2019-07-28 00:00:00-WZ
2019-07-27,Wetzikon,100,,100,100,2019-07-27 00:00:00-WZ
2019-07-26,Wetzikon,93.1143026994,,93.1143026994,97.4718093467,2019-07-26 00:00:00-WZ
2019-07-25,Wetzikon,92.7578152955,,92.7578152955,97.3563889105,2019-07-25 00:00:00-WZ
2019-07-24,Wetzikon,98.5970322503,,98.5970322503,99.3434562119,2019-07-24 00:00:00-WZ
2019-07-23,Wetzikon,88.7060251537,,88.7060251537,95.5978223878,2019-07-23 00:00:00-WZ
2019-07-22,Wetzikon,99.8812005351,,99.8812005351,99.8055346306,2019-07-22 00:00:00-WZ
2019-07-21,Wetzikon,98.4268622241,,98.4268622241,100,2019-07-21 00:00:00-WZ
2019-07-20,Wetzikon,98.8391819655,,98.8391819655,100,2019-07-20 00:00:00-WZ
2019-07-19,Wetzikon,94.7568645596,,94.7568645596,96.7662346799,2019-07-19 00:00:00-WZ
2019-07-18,Wetzikon,99.1394337972,,99.1394337972,99.5588555406,2019-07-18 00:00:00-WZ
2019-07-17,Wetzikon,99.3002236242,,99.3002236242,99.0107470957,2019-07-17 00:00:00-WZ
2019-07-16,Wetzikon,98.4805044815,,98.4805044815,99.8369779961,2019-07-16 00:00:00-WZ
2019-07-15,Wetzikon,99.4549188299,,99.4549188299,99.5239538154,2019-07-15 00:00:00-WZ
2019-07-14,Wetzikon,99.8833036444,,99.8833036444,99.2435447962,2019-07-14 00:00:00-WZ
2019-07-13,Wetzikon,98.8606996016,,98.8606996016,100,2019-07-13 00:00:00-WZ
2019-07-12,Wetzikon,94.5058672649,,94.5058672649,98.3685730047,2019-07-12 00:00:00-WZ
2019-07-11,Wetzikon,95.7698617063,,95.7698617063,99.0667150748,2019-07-11 00:00:00-WZ
2019-07-10,Wetzikon,92.7385492405,,92.7385492405,97.4699241793,2019-07-10 00:00:00-WZ
2019-07-09,Wetzikon,99.8802641025,,99.8802641025,99.024245921,2019-07-09 00:00:00-WZ
2019-07-08,Wetzikon,98.8353060331,,98.8353060331,99.2427064902,2019-07-08 00:00:00-WZ
2019-07-07,Wetzikon,95.9870543694,,95.9870543694,98.3651753283,2019-07-07 00:00:00-WZ
2019-07-06,Wetzikon,99.5110463278,,99.5110463278,99.1156260316,2019-07-06 00:00:00-WZ
2019-07-05,Wetzikon,93.3096809892,,93.3096809892,96.9173430881,2019-07-05 00:00:00-WZ
2019-07-04,Wetzikon,96.2625270696,,96.2625270696,98.9724153577,2019-07-04 00:00:00-WZ
2019-07-03,Wetzikon,93.9219895797,,93.9219895797,97.8268426179,2019-07-03 00:00:00-WZ
2019-07-02,Wetzikon,95.2116418119,,95.2116418119,98.6245574561,2019-07-02 00:00:00-WZ
2019-07-01,Wetzikon,97.4447539058,,97.4447539058,97.0782849406,2019-07-01 00:00:00-WZ
2019-06-30,Wetzikon,100,,100,99.5901681296,2019-06-30 00:00:00-WZ
2019-06-29,Wetzikon,100,,100,99.6916175461,2019-06-29 00:00:00-WZ
2019-06-28,Wetzikon,95.8963491912,,95.8963491912,99.1289868412,2019-06-28 00:00:00-WZ
2019-06-27,Wetzikon,89.8539533738,,89.8539533738,96.850209477,2019-06-27 00:00:00-WZ
2019-06-26,Wetzikon,88.018917719,,88.018917719,94.7996303285,2019-06-26 00:00:00-WZ
2019-06-25,Wetzikon,87.3554760382,,87.3554760382,95.4281312539,2019-06-25 00:00:00-WZ
2019-06-24,Wetzikon,95.1737741879,,95.1737741879,97.603147173,2019-06-24 00:00:00-WZ
2019-06-23,Wetzikon,99.7379831446,,99.7379831446,99.620854014,2019-06-23 00:00:00-WZ
2019-06-22,Wetzikon,97.6350192997,,97.6350192997,98.3768581897,2019-06-22 00:00:00-WZ
2019-06-21,Wetzikon,100,,100,99.1682336945,2019-06-21 00:00:00-WZ
2019-06-20,Wetzikon,86.1236783741,,86.1236783741,98.0462987549,2019-06-20 00:00:00-WZ
2019-06-19,Wetzikon,94.1309020246,,94.1309020246,98.7997587439,2019-06-19 00:00:00-WZ
2019-06-18,Wetzikon,91.1472241243,,91.1472241243,97.1925678153,2019-06-18 00:00:00-WZ
2019-06-17,Wetzikon,98.5993039464,,98.5993039464,98.7118521413,2019-06-17 00:00:00-WZ
2019-06-16,Wetzikon,98.2078387381,,98.2078387381,99.0267500983,2019-06-16 00:00:00-WZ
2019-06-15,Wetzikon,100,,100,99.6138826655,2019-06-15 00:00:00-WZ
2019-06-14,Wetzikon,87.8379505158,,87.8379505158,97.7302571199,2019-06-14 00:00:00-WZ
2019-06-13,Wetzikon,98.3034060665,,98.3034060665,97.1444753884,2019-06-13 00:00:00-WZ
2019-06-12,Wetzikon,96.1131532045,,96.1131532045,96.2402203941,2019-06-12 00:00:00-WZ
2019-06-11,Wetzikon,98.5190838353,,98.5190838353,96.8991821503,2019-06-11 00:00:00-WZ
2019-06-10,Wetzikon,99.8596752568,,99.8596752568,99.607868226,2019-06-10 00:00:00-WZ
2019-06-09,Wetzikon,99.2442604653,,99.2442604653,99.7532184517,2019-06-09 00:00:00-WZ
2019-06-08,Wetzikon,100,,100,99.9080560009,2019-06-08 00:00:00-WZ
2019-06-07,Wetzikon,96.561817529,,96.561817529,99.0418468576,2019-06-07 00:00:00-WZ
2019-06-06,Wetzikon,98.8399944461,,98.8399944461,98.7278146014,2019-06-06 00:00:00-WZ
2019-06-05,Wetzikon,97.8811161512,,97.8811161512,99.2349103062,2019-06-05 00:00:00-WZ
2019-06-04,Wetzikon,94.7604271621,,94.7604271621,98.3794801951,2019-06-04 00:00:00-WZ
2019-06-03,Wetzikon,90.7384337511,,90.7384337511,97.92353879,2019-06-03 00:00:00-WZ
2019-06-02,Wetzikon,99.471345746,,99.471345746,99.0321718313,2019-06-02 00:00:00-WZ
2019-06-01,Wetzikon,99.2127249937,,99.2127249937,100,2019-06-01 00:00:00-WZ
2019-05-31,Wetzikon,95.017138167,,95.017138167,94.9315627896,2019-05-31 00:00:00-WZ
2019-05-30,Wetzikon,98.2886334038,,98.2886334038,99.5550959365,2019-05-30 00:00:00-WZ
2019-05-29,Wetzikon,99.7667042065,,99.7667042065,99.1048061531,2019-05-29 00:00:00-WZ
2019-05-28,Wetzikon,98.2693568492,,98.2693568492,99.1340252545,2019-05-28 00:00:00-WZ
2019-05-27,Wetzikon,100,,100,99.1839349331,2019-05-27 00:00:00-WZ
2019-05-26,Wetzikon,100,,100,99.5130966829,2019-05-26 00:00:00-WZ
2019-05-25,Wetzikon,98.8067656569,,98.8067656569,98.8250367563,2019-05-25 00:00:00-WZ
2019-05-24,Wetzikon,98.0844760294,,98.0844760294,99.2255736707,2019-05-24 00:00:00-WZ
2019-05-23,Wetzikon,89.8977886914,,89.8977886914,97.368510019,2019-05-23 00:00:00-WZ
2019-05-22,Wetzikon,91.6276707938,,91.6276707938,97.3342567677,2019-05-22 00:00:00-WZ
2019-05-21,Wetzikon,92.423928065,,92.423928065,98.0083064595,2019-05-21 00:00:00-WZ
2019-05-20,Wetzikon,94.8704962289,,94.8704962289,96.5991701414,2019-05-20 00:00:00-WZ
2019-05-19,Wetzikon,97.5396933485,,97.5396933485,100,2019-05-19 00:00:00-WZ
2019-05-18,Wetzikon,97.9698641593,,97.9698641593,98.6584384721,2019-05-18 00:00:00-WZ
2019-05-17,Wetzikon,87.9689705598,,87.9689705598,98.6536900168,2019-05-17 00:00:00-WZ
2019-05-16,Wetzikon,95.2504153919,,95.2504153919,96.4740674438,2019-05-16 00:00:00-WZ
2019-05-15,Wetzikon,92.9146710174,,92.9146710174,96.3310038546,2019-05-15 00:00:00-WZ
2019-05-14,Wetzikon,97.0304399107,,97.0304399107,98.7044320198,2019-05-14 00:00:00-WZ
2019-05-13,Wetzikon,94.878830708,,94.878830708,97.8051795228,2019-05-13 00:00:00-WZ
2019-05-12,Wetzikon,99.0138998083,,99.0138998083,100,2019-05-12 00:00:00-WZ
2019-05-11,Wetzikon,98.4642959631,,98.4642959631,100,2019-05-11 00:00:00-WZ
2019-05-10,Wetzikon,91.4013215306,,91.4013215306,97.775881392,2019-05-10 00:00:00-WZ
2019-05-09,Wetzikon,96.2838233738,,96.2838233738,98.581550401,2019-05-09 00:00:00-WZ
2019-05-08,Wetzikon,84.1504651569,,84.1504651569,94.4319569998,2019-05-08 00:00:00-WZ
2019-05-07,Wetzikon,97.0303740672,,97.0303740672,99.0067854208,2019-05-07 00:00:00-WZ
2019-05-06,Wetzikon,98.2782634687,,98.2782634687,97.7886580192,2019-05-06 00:00:00-WZ
2019-05-05,Wetzikon,99.056441838,,99.056441838,98.7832994799,2019-05-05 00:00:00-WZ
2019-05-04,Wetzikon,100,,100,99.1357690742,2019-05-04 00:00:00-WZ
2019-05-03,Wetzikon,97.0200120166,,97.0200120166,98.2805241442,2019-05-03 00:00:00-WZ
2019-05-02,Wetzikon,98.1282685757,,98.1282685757,98.4816531411,2019-05-02 00:00:00-WZ
2019-05-01,Wetzikon,99.5599976537,,99.5599976537,99.6102241634,2019-05-01 00:00:00-WZ
2019-04-30,Wetzikon,96.4213589288,,96.4213589288,97.5496535275,2019-04-30 00:00:00-WZ
2019-04-29,Wetzikon,96.7261894341,,96.7261894341,96.977112103,2019-04-29 00:00:00-WZ
2019-04-28,Wetzikon,100,,100,99.4515184876,2019-04-28 00:00:00-WZ
2019-04-27,Wetzikon,99.7174822518,,99.7174822518,99.3993134279,2019-04-27 00:00:00-WZ
2019-04-26,Wetzikon,92.9745275073,,92.9745275073,95.104962859,2019-04-26 00:00:00-WZ
2019-04-25,Wetzikon,96.9623468958,,96.9623468958,98.3079215694,2019-04-25 00:00:00-WZ
2019-04-24,Wetzikon,98.9018714849,,98.9018714849,99.3071457497,2019-04-24 00:00:00-WZ
